MOF, Henry Coefficient, Error
ABAVIJ_clean 6.79668e-05 1.40493e-05
ABAYIO_clean 0.00183052 8.94276e-05
ABAYOU_clean 1.37958 0.440175
ABESUX_clean 314029 358605
ABETAE_clean 48315.6 33394.4
ABETIN_clean 6.28884e-06 7.7286e-08
ABEXEM_clean 4.19408e+11 2.92287e+11
ABEXEN_clean 0.000110031 7.55185e-06
ABEXIQ_clean 2.29049e+13 3.45388e+13
ABEXOW_clean 4.78392e+13 6.62826e+13
ABEXUC_clean 2.7798e+13 5.17226e+13
ABEYAJ_clean 7.91524e+13 7.49578e+13
ABEYIR_clean 1.10572e+13 2.04634e+13
ABIXOZ_clean 1734.07 1879.23
ABIYIV_clean 0.0131104 0.00715861
ABULOB_clean 0.00332633 0.000208434
ABUWOJ_clean 1.55384 0.685715
ac403674p_si_001_clean 6.79804e-05 7.75658e-06
ACAJIY_clean 1.41058e-05 3.06123e-07
ACAJIZ_clean 5.63955e-05 7.31538e-06
ACAJOF_clean 4.78456e-05 2.68003e-06
ACAKUM_clean 2.94694e+12 2.71932e+12
ACALIB_clean 2730.99 2422.91
ACIBIY_clean 1.92035e-05 5.19229e-06
ACIBOE_clean 0.00264586 0.00105202
ACOGAB_clean 0.0550006 0.0187881
ACOGEF_clean 0.0322041 0.0202773
ACOLEL_clean 0.0101123 0.00478528
ACOLIP_clean 0.00104166 0.000179001
ACOLOV_clean 1.06781 1.81252
acs.cgd.5b01686_WAHFUJ1434675_clean 1.32398e-05 3.48559e-07
acs.cgd.6b00463_OLOMUZ1451936_clean 2796.56 5508.99
acs.chemmater.6b02817_cm6b02817_si_004_clean 7.62502e-06 2.03925e-06
acs.chemrev.6b00346_cr6b00346_si_001_clean 0.000820844 0.000467108
acscombsci.5b00188_24205_clean 2.1184e-05 3.43118e-06
acscombsci.5b00188_3001288_clean 0.000403427 0.00016382
acscombsci.5b00188_5020072_clean 2.66899e-05 6.91194e-06
acscombsci.5b00188_5024922_clean 0.000183498 0.000205153
acscombsci.5b00188_5036495_clean 0.00165319 0.000216982
acscombsci.5b00188_5040209_clean 4.63775e-05 2.76036e-05
acscombsci.5b00188_8372_clean 6.4703e-05 4.75553e-06
acs.inorgchem.5b02108_ic5b02108_si_002_clean 0.000232087 2.82817e-05
acs.inorgchem.5b02973_ic5b02973_si_002_clean 1.48163e-05 3.09467e-07
acs.inorgchem.6b00081_ic6b00081_si_001_clean 3.89894e-05 1.73918e-06
acs.inorgchem.6b00433_ic6b00433_si_002_clean 7.66789e-05 3.62074e-06
acs.inorgchem.6b00894_ic6b00894_si_002_clean 0.00145698 0.000591684
acs.inorgchem.6b00894_ic6b00894_si_003_clean 0.00345723 0.00176462
