MOF, Henry Coefficient, Error
ABAVIJ_clean 0.00321232 4.83648e-05
ABAYIO_clean 3.26675e-05 2.3028e-07
ABAYOU_clean 3.48643e-05 2.82093e-07
ABESUX_clean 0.046094 0.0205034
ABETAE_clean 0.0287136 0.00181189
ABETIN_clean 2.40114e-05 9.50317e-08
ABEXEM_clean 0.0327271 0.0490292
ABEXEN_clean 0.00387678 0.000376033
ABEXIQ_clean 0.0259946 0.0111438
ABEXOW_clean 0.0217304 0.022875
ABEXUC_clean 0.0151004 0.0020044
ABEYAJ_clean 0.0268535 0.0303928
ABEYIR_clean 0.00689897 0.00079507
ABIXOZ_clean 0.00489828 0.00134418
ABIYIV_clean 0.000331897 8.05738e-06
ABULOB_clean 0.000207874 5.36938e-06
ABUWOJ_clean 0.00105124 2.18295e-05
ac403674p_si_001_clean 1.54175e-05 3.99403e-08
ACAJIY_clean 8.67714e-05 4.17102e-07
ACAJIZ_clean 3.41451e-05 1.75938e-07
ACAJOF_clean 2.94267e-05 1.33037e-07
ACAKUM_clean 7.48147 2.70011
ACALIB_clean 0.00155495 0.000103956
ACIBIY_clean 1.94072e-05 1.05583e-07
ACIBOE_clean 8.21273e-05 8.07921e-07
ACOGAB_clean 0.00114502 1.9077e-05
ACOGEF_clean 0.00114672 1.88401e-05
ACOLEL_clean 2.79475e-05 1.51795e-06
ACOLIP_clean 0.000351387 4.51358e-06
ACOLOV_clean 9.51788e-05 2.85064e-06
acs.cgd.5b01686_WAHFUJ1434675_clean 5.46918e-05 3.38862e-07
acs.cgd.6b00463_OLOMUZ1451936_clean 0.0310203 0.0109632
acs.chemmater.6b02817_cm6b02817_si_004_clean 2.58119e-05 9.06393e-08
acs.chemrev.6b00346_cr6b00346_si_001_clean 5.47611e-05 1.78732e-07
acscombsci.5b00188_24205_clean 0.000166661 1.84145e-07
acscombsci.5b00188_3001288_clean 1.01814e-05 1.2005e-07
acscombsci.5b00188_5020072_clean 9.761e-06 3.33403e-08
acscombsci.5b00188_5024922_clean 1.12994e-05 1.34053e-07
acscombsci.5b00188_5036495_clean 1.56661e-05 1.39247e-07
acscombsci.5b00188_5040209_clean 8.41603e-05 3.44092e-07
acscombsci.5b00188_8372_clean 2.11201e-05 1.09632e-07
acs.inorgchem.5b02108_ic5b02108_si_002_clean 0.000323287 1.85905e-06
acs.inorgchem.5b02973_ic5b02973_si_002_clean 4.32337e-05 7.41267e-07
acs.inorgchem.6b00081_ic6b00081_si_001_clean 2.62471e-05 1.78517e-07
acs.inorgchem.6b00433_ic6b00433_si_002_clean 0.000174581 1.77179e-06
acs.inorgchem.6b00894_ic6b00894_si_002_clean 0.000254526 1.68154e-06
acs.inorgchem.6b00894_ic6b00894_si_003_clean 0.000319808 1.41383e-05
acs.inorgchem.6b01569_ic6b01569_si_002_clean 0.000239967 1.1455e-05
acs.inorgchem.6b01740_ic6b01740_si_002_clean 2.51733e-05 8.40588e-08
acs.inorgchem.6b02407_ic6b02407_si_002_clean 0.00091573 2.7208e-05
acs.inorgchem.6b02407_ic6b02407_si_003_clean 0.000328734 2.35809e-06
acs.inorgchem.6b02514_ic6b02514_si_002_clean 4.68501e-05 6.04082e-07
acs.inorgchem.6b02696_ic6b02696_si_002_clean 6.30962e-05 8.93811e-07
acs.jchemed.6b00258_ed6b00258_si_005_clean 2.52746e-05 2.05356e-07
ACUBAB_clean 8.73159e-05 8.00228e-07
ACUFEK_clean 2.0017e-05 1.08793e-07
ACUJOZ_manual 2.18684e-05 1.46405e-07
ACUTOI_clean 0.000336166 9.09523e-06
ADABIS_clean 1.05894e-05 8.39187e-07
ADABUE_clean 2.54055e-05 2.22539e-07
ADARAA_clean 0.000562101 9.19342e-05
ADASAB_charged 8.79275e-06 4.26274e-08
ADASEF_clean 1.81295e-05 2.16865e-07
ADASIJ_clean 2.62732e-05 1.25684e-07
ADASOP_clean 5.10254e-05 1.03985e-06
ADASUV_clean 2.99902e-05 4.35351e-07
ADATAC_clean 2.69336e-05 4.42387e-07
ADATEG_manual 1.04079e-05 2.52036e-08
ADATIK_clean 1.66059e-05 1.05146e-07
ADATOQ_clean 3.231e-05 2.40694e-07
ADATUW_clean 3.23068e-05 1.35831e-07
ADAVAE_clean 3.8664e-05 2.64433e-07
ADAVEI_clean 4.06824e-05 1.18195e-07
ADAVIM_clean 4.85529e-05 2.33797e-07
ADAXEK_clean 0.000195589 9.63576e-07
ADAXIO_clean 0.000385734 2.18233e-06
ADEGIA01_clean 25.7599 49.8147
ADEGIA_clean 35.1897 10.6185
ADIQEL_clean 0.00163416 9.20181e-06
ADOCEC_clean 0.000563656 9.28522e-06
ADODAA_charged 5.0925e-05 1.21221e-06
ADODII_clean 0.00015583 7.00619e-07
ADUROI_clean 1.37591e-05 1.13948e-07
ADUWIH_clean 3.73967e-05 1.67703e-07
ADUWON_clean 4.52698e-05 2.84636e-07
AFEJOK_ion_b 7.73343e-05 3.17129e-07
AFENEE_clean 0.000287163 2.72679e-06
AFIPAH_clean 3.06723 0.578842
AFITEP_clean 0.000735116 4.68583e-06
AFITUF_clean 5.04049e-05 3.29417e-07
AFIXAO_clean 5.01977e-05 1.67403e-07
AFIXES_clean 5.32605e-05 2.85408e-07
AFOQUI_clean 0.000284959 8.65489e-06
AFOTUL_clean 0.000732773 0.000315281
AFOVAT_clean 0.000662196 0.000144831
AFOVEX_clean 0.000971008 0.00047384
AFOVIB_clean 0.000428118 5.5461e-05
AFOVOH_clean 0.00128369 0.000788569
AFOYAW_clean 0.000117331 8.12432e-07
AFOYEB_clean 2.00191e-05 1.03222e-07
AFOYIE_clean 2.25593e-05 8.01151e-08
AFOYOK_clean 2.32222e-05 3.31472e-08
AFUKET_clean 0.000819843 1.68455e-05
