MOF, Henry Coefficient, Error
ABAVIJ_clean 9.2101e-06 4.79658e-07
ABAYIO_clean 3.22967e-06 1.88881e-08
ABAYOU_clean 3.32596e-06 1.7356e-08
ABESUX_clean 1.33758e-06 1.76528e-08
ABETAE_clean 1.29706e-06 1.98314e-08
ABETIN_clean 3.7045e-06 5.3578e-09
ABEXEM_clean 1.41603e-06 1.076e-08
ABEXEN_clean 3.77715e-06 6.70636e-08
ABEXIQ_clean 1.42688e-06 2.40648e-08
ABEXOW_clean 1.40689e-06 2.37297e-08
ABEXUC_clean 1.38326e-06 2.41317e-08
ABEYAJ_clean 1.38258e-06 3.51345e-08
ABEYIR_clean 1.25587e-06 6.56798e-09
ABIXOZ_clean 1.80799e-05 5.02097e-06
ABIYIV_clean 1.51198e-06 3.08255e-08
ABULOB_clean 0.0062949 0.000464035
ABUWOJ_clean 4.88145e-06 3.6566e-08
ac403674p_si_001_clean 1.07211e-06 9.48146e-09
ACAJIY_clean 3.75935e-06 4.65208e-08
ACAJIZ_clean 1.31547e-06 1.25992e-08
ACAJOF_clean 1.15185e-06 5.50268e-09
ACAKUM_clean 5.41835e-05 1.60656e-05
ACALIB_clean 3.6847e-06 3.02679e-07
ACIBIY_clean 1.17902e-06 1.2797e-08
ACIBOE_clean 2.45924e-06 2.54349e-08
ACOGAB_clean 5.90469e-06 8.11473e-08
ACOGEF_clean 5.29397e-06 1.06747e-07
ACOLEL_clean 3.78844e-07 2.55116e-08
ACOLIP_clean 8.03108e-06 5.44712e-07
ACOLOV_clean 2.79002e-06 2.47231e-08
acs.cgd.5b01686_WAHFUJ1434675_clean 1.08693e-06 9.26024e-09
acs.cgd.6b00463_OLOMUZ1451936_clean 1.65786e-06 3.33977e-08
acs.chemmater.6b02817_cm6b02817_si_004_clean 3.28277e-06 2.62218e-09
acs.chemrev.6b00346_cr6b00346_si_001_clean 2.74055e-06 4.32966e-09
acscombsci.5b00188_24205_clean 8.34857e-06 3.71032e-06
acscombsci.5b00188_3001288_clean 3.43059e-06 1.35845e-08
acscombsci.5b00188_5020072_clean 2.13066e-06 8.54425e-09
acscombsci.5b00188_5024922_clean 2.5887e-06 7.63238e-09
acscombsci.5b00188_5036495_clean 2.6169e-06 7.63759e-09
acscombsci.5b00188_5040209_clean 2.20078e-06 2.28127e-08
acscombsci.5b00188_8372_clean 1.08575e-06 2.42313e-08
acs.inorgchem.5b02108_ic5b02108_si_002_clean 5.38491e-06 2.6752e-08
acs.inorgchem.5b02973_ic5b02973_si_002_clean 2.12396e-06 7.48352e-08
acs.inorgchem.6b00081_ic6b00081_si_001_clean 1.59179e-06 2.51917e-08
acs.inorgchem.6b00433_ic6b00433_si_002_clean 2.07327e-06 2.41493e-08
acs.inorgchem.6b00894_ic6b00894_si_002_clean 8.41361e-06 3.9553e-08
acs.inorgchem.6b00894_ic6b00894_si_003_clean 2.64086e-06 2.38016e-08
acs.inorgchem.6b01569_ic6b01569_si_002_clean 1.36406e-06 4.13547e-08
acs.inorgchem.6b01740_ic6b01740_si_002_clean 3.69705e-06 1.79308e-08
acs.inorgchem.6b02407_ic6b02407_si_002_clean 5.2045e-06 2.16275e-08
acs.inorgchem.6b02407_ic6b02407_si_003_clean 6.44572e-06 1.00779e-07
acs.inorgchem.6b02514_ic6b02514_si_002_clean 8.38347e-07 5.53014e-09
acs.inorgchem.6b02696_ic6b02696_si_002_clean 3.22704e-06 4.07584e-08
acs.jchemed.6b00258_ed6b00258_si_005_clean 4.21799e-07 9.1781e-09
ACUBAB_clean 0.0149983 0.0263589
ACUFEK_clean 3.13286e-06 2.3879e-08
ACUJOZ_manual 2.96717e-06 1.34171e-08
ACUTOI_clean 1.34302e-06 7.7885e-09
ADABIS_clean 4.84472e-07 2.43416e-08
ADABUE_clean 3.73357e-07 1.80813e-08
ADARAA_clean 3.50506e-06 2.35186e-08
ADASAB_charged 2.562e-06 1.07777e-08
ADASEF_clean 2.92829e-06 1.97144e-08
ADASIJ_clean 3.28029e-06 1.72923e-08
ADASOP_clean 3.64206e-06 1.1018e-08
ADASUV_clean 3.10658e-06 1.19972e-08
ADATAC_clean 3.40188e-06 3.48389e-08
ADATEG_manual 3.5046e-06 1.05074e-08
ADATIK_clean 2.82268e-06 2.62969e-08
ADATOQ_clean 3.23592e-06 1.85022e-08
ADATUW_clean 3.06399e-06 1.59006e-08
ADAVAE_clean 3.36666e-06 2.61666e-08
ADAVEI_clean 3.39167e-06 4.72557e-08
ADAVIM_clean 3.26343e-06 1.34397e-08
ADAXEK_clean 1.37489e-06 1.65213e-08
ADAXIO_clean 1.41113e-05 1.04809e-06
ADEGIA01_clean 0.00266755 0.00115137
ADEGIA_clean 0.00179634 0.000714554
ADIQEL_clean 5.79056e-06 2.425e-08
ADOCEC_clean 2.58252e-06 1.4519e-08
ADODAA_charged 1.60259e-06 1.35375e-08
ADODII_clean 2.69806e-06 4.97955e-08
ADUROI_clean 2.3698e-06 3.55396e-09
ADUWIH_clean 3.43875e-06 1.79431e-08
ADUWON_clean 4.52098e-06 1.79745e-08
AFEJOK_ion_b 2.59909e-06 1.1723e-08
AFENEE_clean 3.20844e-06 6.02954e-08
AFIPAH_clean 0.132569 0.0462561
AFITEP_clean 6.12558e-06 2.59016e-07
AFITUF_clean 2.29892e-06 2.62741e-08
AFIXAO_clean 1.81123e-06 1.05775e-08
AFIXES_clean 1.84532e-06 1.3898e-08
AFOQUI_clean 6.26732e-06 7.25093e-07
AFOTUL_clean 2.17039e-05 8.3021e-06
AFOVAT_clean 1.62761e-05 7.69059e-06
AFOVEX_clean 1.77485e-05 6.0259e-06
