MOF, Henry Coefficient, Error
ABAVIJ_clean 2.93908e-05 4.75667e-07
ABAYIO_clean 1.64503e-05 1.37423e-07
ABAYOU_clean 1.63225e-05 3.3503e-07
ABESUX_clean 1.59836e-06 1.31336e-08
ABETAE_clean 1.58643e-06 1.21799e-08
ABETIN_clean 1.00547e-05 1.3718e-08
ABEXEM_clean 3.71564e-06 4.46909e-08
ABEXEN_clean 1.37686e-05 3.87402e-07
ABEXIQ_clean 3.7268e-06 1.60512e-08
ABEXOW_clean 3.69473e-06 3.59451e-08
ABEXUC_clean 3.74111e-06 2.34951e-08
ABEYAJ_clean 3.63941e-06 2.11861e-08
ABEYIR_clean 3.55431e-06 2.81209e-08
ABIXOZ_clean 8.79549e-07 7.55186e-09
ABIYIV_clean 8.69907e-06 1.62543e-07
ABULOB_clean 3.3966e-05 6.22866e-07
ABUWOJ_clean 1.80454e-05 9.74081e-08
ac403674p_si_001_clean 2.9355e-06 3.02302e-08
ACAJIY_clean 3.04326e-05 4.8356e-07
ACAJIZ_clean 4.49087e-06 2.87818e-08
ACAJOF_clean 3.90071e-06 5.08791e-08
ACAKUM_clean 4.05329e-06 8.98583e-08
ACALIB_clean 2.04902e-06 5.00064e-08
ACIBIY_clean 4.62754e-06 5.432e-08
ACIBOE_clean 6.28159e-06 4.64006e-08
ACOGAB_clean 1.8342e-05 1.61819e-07
ACOGEF_clean 1.67235e-05 1.96196e-07
ACOLEL_clean 4.67879e-06 3.37269e-07
ACOLIP_clean 1.45083e-05 4.88161e-08
ACOLOV_clean 7.59378e-06 3.68023e-08
acs.cgd.5b01686_WAHFUJ1434675_clean 4.88765e-06 4.87857e-08
acs.cgd.6b00463_OLOMUZ1451936_clean 2.6807e-06 4.19298e-08
acs.chemmater.6b02817_cm6b02817_si_004_clean 9.42628e-06 3.35782e-08
acs.chemrev.6b00346_cr6b00346_si_001_clean 7.19275e-06 6.11979e-08
acscombsci.5b00188_24205_clean 3.18792e-06 3.27233e-08
acscombsci.5b00188_3001288_clean 4.44785e-06 4.56621e-08
acscombsci.5b00188_5020072_clean 3.95496e-06 1.33736e-08
acscombsci.5b00188_5024922_clean 4.15333e-06 2.43824e-08
acscombsci.5b00188_5036495_clean 4.33707e-06 1.48451e-08
acscombsci.5b00188_5040209_clean 7.77512e-06 6.95581e-08
acscombsci.5b00188_8372_clean 1.41875e-06 4.65805e-09
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2.167e-05 1.67936e-07
acs.inorgchem.5b02973_ic5b02973_si_002_clean 1.76944e-05 5.73257e-07
acs.inorgchem.6b00081_ic6b00081_si_001_clean 6.76042e-06 7.79608e-08
acs.inorgchem.6b00433_ic6b00433_si_002_clean 7.8978e-06 6.92759e-08
acs.inorgchem.6b00894_ic6b00894_si_002_clean 4.28382e-05 5.29403e-07
acs.inorgchem.6b00894_ic6b00894_si_003_clean 1.39803e-05 1.98025e-07
acs.inorgchem.6b01569_ic6b01569_si_002_clean 2.32663e-06 2.74867e-08
acs.inorgchem.6b01740_ic6b01740_si_002_clean 8.32517e-06 2.92194e-08
